clade_name,HD_10,HD_12,HD_13,HD_14,HD_15,HD_16,HD_17,HD_18,HD_19,HD_23,HD_24,HD_25,HD_29,HD_3,HD_32,HD_33,HD_34,HD_36,HD_37,HD_4,HD_41,HD_43,HD_44,HD_47,HD_49,HD_5,HD_53,HD_54,HD_56,HD_58,HD_59,HD_6,HD_62,HD_65,HD_68,HD_69,HD_70,HD_72,HD_73,HD_77,HD_78,LD_1,LD_10,LD_13,LD_17,LD_18,LD_19,LD_20,LD_21,LD_24,LD_26,LD_27,LD_28,LD_30,LD_32,LD_36,LD_39,LD_40,LD_41,LD_44,LD_46,LD_49,LD_50,LD_51,LD_52,LD_53,LD_54,LD_56,LD_58,LD_59,HD_79,HD_81,LD_6,LD_61,LD_63,LD_64,LD_65,LD_67,LD_69,LD_7,LD_70,LD_71,LD_73,LD_77,LD_78,LD_79,LD_81,LD_83,LD_85,LD_86,LD_87,LD_88,LD_89,LD_92,LD_95,LD_97,LD_98
Oscillibacter,0.0007,0.11116,0.0,0.00013,0.92506,0.22671,0.0,1.89677,0.0,0.6644,0.0697,0.0,0.48344,0.0,0.30558,1.04445,1.68271,5.36196,1.20501,0.7887,0.34775,1.33611,0.0,0.0,0.0,2.50245,0.74294,1.98311,0.45973,1.91555,0.37346,0.80283,0.88021,0.00442,0.01872,0.0,0.0,2.15118,0.77834,0.29409,0.89519,0.0,0.0,0.1185,1.3246,0.0,0.26546,0.06239,0.0,0.0,0.04344,0.01091,0.0,0.87091,0.0,0.0,0.0,0.0,0.00129,0.15106,0.42677,0.00293,0.01588,0.0,0.61015,0.0,0.45169,0.0,0.0,1.12538,0.59289,0.75651,0.92809,0.0,0.0,0.00827,3.20574,0.30909,0.0,0.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00287,0.22047,1.13806,0.0,0.00261,0.00256,0.00345,0.0,0.55115,0.0
Oxalobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01832,0.0,0.0,0.012,0.0,0.00924,0.0,0.0,0.0,0.0,0.0,0.12728,0.0,0.06059,0.02377,0.0,0.0,0.0,0.0,0.0,0.00355,0.06864,0.0,0.0,0.0,0.04736,0.0,0.15092,0.0,0.0,0.03424,0.00155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christensenellaceae_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0,0.00377,0.0,0.0,0.00087,0.0,0.00553,0.00594,0.0,0.00145,0.00837,0.0,0.0,0.0,0.0,0.0,0.0,0.00381,0.0008,0.0,0.0,0.0,0.0042,0.00123,0.0,0.0,0.0,0.0,0.0,0.00964,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0,0.0,0.00147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00177,0.0
Parasutterella,1.34317,0.13161,0.93593,0.0,0.0,1.00087,0.0,0.0112,0.0,0.0,1.38206,0.0,0.23672,0.02336,0.00772,0.3957,0.79647,0.79568,0.40566,0.0,0.00707,0.45057,0.0269,0.0,0.0,0.43114,0.01537,0.03604,0.60524,0.0,0.0,0.23729,0.00321,0.04675,0.18826,0.00441,0.0,0.25879,0.00271,0.00618,0.09567,0.20127,0.37578,0.0,0.0,0.0,0.0,0.0,0.0,0.17966,0.00784,0.82173,0.21684,0.02184,0.39673,0.0,0.0,0.0,0.51118,0.11806,0.5843,0.0,0.0,0.0,0.70076,0.00187,0.00718,0.0,0.0,0.0,0.0,0.00236,0.0,0.0,0.0,0.11245,0.08881,0.0,0.00364,0.0,0.0,0.0,0.53825,0.0,0.21299,1.15601,0.14286,0.0,1.33105,0.51812,0.0,0.00283,1.89596,0.00155,0.0,1.18551,0.0
Mesosutterella,0.0,0.0,0.06242,0.0,0.18085,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.20075,0.27333,0.19777,0.1036,0.58118,0.0,0.0,0.0,0.0,0.6349,0.33462,0.0,0.67649,0.19768,0.04695,0.91713,0.09651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78086,0.02433,0.0,0.16097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61066,0.0,0.0,0.0,0.0,0.0,0.0,0.27669,0.0,0.17501,0.0,0.0,0.0,0.0,0.0,0.97561,0.0,0.04678,0.0,0.0,0.01016,0.0,0.0,0.00074,0.0,0.0,0.0,0.40751,0.0,0.0,0.00993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10233,0.0
Megasphaera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4388,0.0,0.0,0.0,0.10592,0.0956,0.0,0.22241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01899,0.0,0.0,0.10091,0.0,0.02089,0.00046,0.00271,0.25344,0.0,0.0,0.0,0.00342,0.02425,0.42244,0.0106,1.04182,0.12837,0.97791,0.0,0.0,1.17839,0.12778,0.0,1.02095,0.16062,0.0,0.0,0.0,0.0,0.0,0.0,0.07433,0.0,0.04266,0.00682,0.0,0.0,0.01056,0.3014,0.0,0.00085,0.01084,0.41244,2.50032,0.00343,0.00602,0.09156,0.00197,0.51435,0.19733,0.0,0.06394,0.00132,0.0,0.00644
Tyzzerella,0.00163,0.0,0.0,0.07706,0.0,0.0,0.0,0.0,0.89608,0.0,0.0,0.01724,0.05232,0.30042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53445,0.0,0.0,0.0,0.00026,0.0,0.00053,0.0,0.0,0.00216,0.16325,0.20361,0.0,0.00079,0.0,0.06834,0.62385,0.0,0.20067,0.0,0.03456,0.40837,0.0,0.16504,0.0557,0.0,0.0,0.0,0.0,0.13555,0.0,0.12589,0.0,0.0,0.0,0.0,0.01906,0.5191,0.0,1.26356,0.90106,0.62598,0.002,0.0,0.00292,0.0,0.13774,0.0,0.0,2.87462,0.00634,0.00035,0.0,0.0,1.12124,0.0,0.86538,0.0,0.09403,1.82118,0.00062,0.00023,0.39352,1.08551,0.35449,0.00193,0.13751,1.16513,4.48131,1.64327,0.10662,0.0,1.84186
Klebsiella,0.0,0.24527,0.0,0.28991,0.0,0.0,0.0,0.14015,0.0,0.01823,0.28327,0.59688,0.06733,0.0,0.01296,0.02874,0.26533,0.0,0.04065,0.02833,0.00127,1.09966,0.03527,0.0,0.1224,0.0,0.00143,0.03593,0.96544,0.0,0.0,0.0,0.0,0.23851,0.0,0.0,0.39797,0.00603,0.09503,0.00645,0.00208,0.0,0.23243,0.0,0.63696,33.77191,0.18381,0.00191,2.14513,0.0,0.37936,0.5492,2.54248,0.0,0.06428,0.0,0.00056,0.0,0.0,0.14316,0.01031,0.0,19.26871,3.63589,5.05267,0.0,0.00744,0.0,0.02252,0.53429,0.0009,0.01954,0.07114,0.23967,0.0,0.0,0.0,0.0,0.00468,0.0,0.26025,0.0,0.67961,0.05662,0.01054,0.46973,0.00169,0.00153,0.60712,2.94089,0.0,0.00448,1.25963,0.07533,0.0,0.0,0.01859
Escherichia,0.64903,0.04934,0.07932,0.0539,2.29797,0.02625,0.19208,5.9481,0.01969,0.04722,0.68224,10.61754,0.03819,0.23917,0.0,0.08143,0.04335,0.13606,0.30771,0.0,0.04191,0.33228,0.0652,0.00609,0.24845,0.25142,0.0252,0.6822,0.12633,0.06204,0.34976,0.0,0.02103,0.02932,0.01001,0.02236,0.0452,0.08015,0.02121,0.08349,0.94747,0.06865,5.63144,0.01618,1.83605,44.72909,1.01563,0.02903,0.00692,0.0005,0.75376,0.69428,48.20098,0.0353,6.38,0.07767,0.0,0.0,0.05259,0.38509,0.18329,0.00039,1.87627,2.0261,1.33934,0.02405,0.00172,0.0,0.01282,0.08516,1.03168,0.02658,5.21103,1.04251,0.0,0.01341,6.67548,0.0,2.10103,0.00908,0.189,0.0,0.8793,0.12068,0.0805,1.04595,0.89554,0.04109,0.00174,0.3461,0.0,0.69167,3.84563,0.96684,0.00556,0.0,0.00546
Holdemania,0.15017,0.0,0.0,0.0,0.0,0.0,0.06888,0.0,0.0,0.02237,0.01661,0.0,0.02104,0.0,0.02631,0.0135,0.00951,0.07549,0.01564,0.00096,0.0051,0.0,0.00558,0.00218,0.0,0.01134,0.0,0.0,0.00952,0.16801,0.0165,0.01642,0.00576,0.04446,0.1111,0.00147,0.0018,0.01133,0.00727,0.0,0.01074,0.03312,0.0,0.0,0.02231,0.0,0.0,0.0,0.0,0.02293,0.00585,0.0,0.0,0.0,0.01905,0.0,0.00919,0.0,0.00522,0.00417,0.00111,0.09322,0.0,0.0,0.00363,0.0,0.03609,0.0,0.0,0.01882,0.03607,0.01105,0.0,0.0,0.0,0.0,0.0,0.01721,0.0,0.0,0.01709,0.0,0.06405,0.0,0.0,0.01311,0.09059,0.0,0.02009,0.02171,0.0,0.0,0.59614,0.0083,0.01567,0.01466,0.0
Faecalimonas,0.04387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00726,0.0,0.01247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14444,0.0,0.0,0.00849,0.0,0.0,0.0,0.0,0.0,0.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.00747,0.0,0.0,0.0,0.0,0.0,0.0,0.01337,0.0,0.08144,0.02458,0.0,0.0,0.0,0.0,0.0,0.20647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03245,0.0,0.06449,0.0,0.0,0.0,0.05608,0.0,0.00918
Acidaminococcus,0.0,0.0,0.00155,0.0,0.0,0.0,0.0,0.05747,0.0,0.0,0.0,0.0,0.00845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00191,0.0,0.0,0.0,0.11222,0.0,0.01501,0.0,0.0,0.0,0.0,0.01686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.00329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raoultibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enorma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogeniiclostidium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157,0.0,0.0,0.00615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudoruminococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00766,0.0,0.0,0.0,0.0,0.0,0.00106,0.0,0.0,0.10534,0.0,0.00294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.23149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71807,0.0,0.0,0.0,0.0,0.26403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00328,1.38601,0.0
Eggerthella,0.02864,0.0,0.0,0.0,0.0,0.00029,0.17224,0.0,0.00177,0.0,0.00728,0.0,0.00043,0.0,0.0,0.0,0.01194,0.01709,0.0111,0.0,0.0,0.0,0.0,0.0,0.0,0.00202,0.0,0.0,0.0,0.0523,0.0,0.0,0.0,0.02173,0.06007,0.00302,0.00852,0.0,0.0,0.00024,0.00412,0.0138,0.0,0.0,0.00086,0.0,0.0,0.00119,0.0,0.14319,0.0,0.02419,0.0,0.00369,0.0,0.06473,0.02482,0.0,0.00234,0.00287,0.0,0.02116,0.0,0.00353,0.00377,0.00332,0.0,0.0,0.0,0.00184,0.02179,0.0,0.0,0.01772,0.00495,0.0,0.0,0.0,0.02973,0.0,0.0,0.0,0.00987,0.0,0.00068,0.00562,0.04978,0.01104,0.00314,0.0024,0.0,0.00704,0.0,0.02564,0.01463,0.00081,0.0
Massilioclostridium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massiliimalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erysipelatoclostridium,0.0,0.0,0.0,0.00027,0.0,0.0,0.05275,0.04502,0.0227,0.0,0.0,0.03984,0.00195,0.08943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01171,0.01498,0.00181,0.0,0.0,0.04743,0.01404,0.0,0.11091,0.0,0.0,0.00787,0.00527,0.0004,0.0,0.0,0.00257,0.05154,0.0,0.00114,0.0,0.0,0.0,0.00021,0.12195,0.0,0.0,0.11807,0.01819,0.0,0.0,0.00096,0.01029,0.01523,0.0,0.22289,0.08015,0.02038,0.0,0.0,0.08345,0.00643,0.00443,0.0,0.0,0.22385,0.0,0.0,0.0,0.0,0.10663,0.0,0.0,0.0,0.04588,0.50163,0.0,0.0,0.04292,0.07815,0.00157,0.06256,0.0,0.01833,0.52891,0.19737,0.0,0.0,0.00189
Paraprevotella,0.95846,0.67866,0.0,0.0,0.29726,0.0,3.49075,0.20468,0.0,0.38672,0.0,0.0,0.0,0.0,0.54588,1.15094,0.0,0.0,0.0,0.0,0.45651,1.32779,0.0,0.0,0.0,0.00115,0.0,0.0,0.17774,0.0,0.27719,0.73717,0.0,0.0,2.736,0.00323,0.00079,0.0,0.00331,0.0,0.9062,0.0,0.33586,0.0,0.52926,0.0,0.02887,0.08848,1.73446,0.0,0.01489,0.00382,0.0,0.0,0.59733,0.0,0.0,0.0,0.0,0.0,0.01617,0.0,0.03068,0.0,0.01041,0.0,0.0,0.0,0.42899,0.0,0.0,0.98025,0.0,0.0,0.0,0.0,0.01878,0.36311,0.0,0.56828,0.0,0.0,0.0,0.0,2.95042,0.00282,0.00479,1.16151,0.0,0.38701,2.52509,0.00872,0.0,0.00812,0.00718,0.0,0.0
Prevotellamassilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683,0.0,0.0,5.77083,0.0,0.01227,0.0,0.0,0.0,0.0,0.00196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.04536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129,0.0,0.0,0.0,0.00072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coprobacter,0.00222,0.0,0.0,0.0,0.0,0.0,0.2002,0.0,0.0,0.00351,0.00639,0.0,0.0,0.06179,0.0,0.71606,0.0,0.04451,0.0,0.03317,0.0,0.0,0.0,0.32498,0.0,0.0,0.98102,0.0,0.0,0.13896,0.08316,0.08861,0.01526,0.0,0.0,0.0,0.0,0.0,0.0,0.00067,0.12813,0.0,0.0,0.02612,0.00776,0.00306,0.0,0.0,0.0,0.0,0.00056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02013,0.09145,0.0,0.0,0.0,0.00179,0.00255,0.0,0.0,0.0,0.1105,0.07063,0.00715,0.10605,0.0,0.0,0.0,0.0,0.0,0.30273,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0027,1.72377,0.03796,0.01488,0.00645,0.2422,0.0,0.00114,0.0,0.0,0.0,0.0
Amedibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00408,0.0,0.0,0.0,0.0,0.04272,0.0,0.0,0.0,0.0,0.0,0.0,1.38149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14988,0.0,0.0,0.0,0.0,0.0,0.0
Plesiomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanguibacter,0.0,0.0,0.0,0.0,0.0,0.07012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02841,0.0,0.0,0.05496,0.0,0.0,0.04004,0.0,0.0,0.0,0.0,0.0,0.0025,0.01211,0.0,0.0,0.0,0.0,0.04701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mammaliicoccus,0.0,0.0,0.0,0.0,0.0,0.01089,0.02482,0.0,0.01863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neisseria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8292,0.04597,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.00357,0.0,0.0,0.03159,0.0,0.0,0.00211,0.02958,0.0,0.04696,0.01965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081,0.0,0.0,0.0,0.0,0.0,0.00257,0.05097,0.0019,0.0,0.0,0.0,0.0,0.01604,0.0,0.00276,0.0,0.0,0.0
Leuconostoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterobacter,0.0,0.17728,0.0,0.02951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852,0.0,0.0,0.0,0.0,0.0,0.08353,0.0,0.0,0.0,0.0,0.0,0.05156,0.08219,0.0,0.0,0.02777,0.0,0.03572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58569,0.0,0.1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00898,0.0,0.09751,0.16228,0.35313,0.38429,0.0,0.0,0.0,0.0,0.00084,0.13654,0.00237,0.0,0.34828,0.0,0.0,0.0,0.03172,0.0,0.0,0.14757,0.0,0.00237,0.0964,0.00088,0.06498,0.0,0.0,0.05526,0.0272,0.01835,28.4162,0.14252,0.0,0.0,0.0,0.0
Mitsuokella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00553,0.0,0.0,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00222,0.0,0.0,0.0,0.0,0.00083,0.0,0.0
Aggregatibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00571,0.0,0.0,0.0,0.0,0.02255,0.46669,0.12436,0.0,0.00162,0.01052,0.0,0.0,0.0,0.0,0.0,0.01391,0.01039,0.22791,0.0,0.0,0.00833,0.68484,0.01706,1.80923,0.01141,0.0,0.0,0.0131,0.0,0.0,0.0,0.05838,0.0,0.00779,0.0,0.0,0.0,0.007,0.01584,0.0,0.0,0.03097,0.03548,0.0905,0.01018,0.0,0.00966,0.0,0.0,0.02569,0.00261,0.24112,0.00143,0.0,0.0
